season,week,celebrity_name,ballroom_partner,celebrity_industry,results,placement,in_competition,eliminated_end_of_week,j_total,j_pct,j_rank,judge_n,trend_used,log_trend_rel,trend_missing,pV_hat,elim_prob_hat,eta_hat,rule_type,rank_hat_week,risk_rank_week,pred_top3_pos,pred_is_top3,pV_mean,pV_std,pV_cv,pV_ci_2.5,pV_ci_97.5,pV_ci_95_width,pV_ci_1.5,pV_ci_98.5,pV_ci_97_width,n_bootstrap_samples
1,2,Rachel Hunter,Jonathan Roberts,Model,Eliminated Week 4,4,True,False,24.0,0.198347107,2.0,3,28.0,-0.216223108345498,0.0,0.1708297582310199,0.1156162455247334,0.0286200019009503,R1_Rank,5.0,5.0,1.0,True,0.174360893665427,0.0045255803378912,0.025955248580998472,0.1653727216313959,0.18398156607376265,0.01860884444236674,0.16435069030709687,0.1853476925120912,0.02099700220499434,101
1,2,Trista Sutter,Louis van Amstel,TV Personality,Eliminated Week 2,6,True,True,19.0,0.157024793,4.0,3,0.0,-3.58351893485611,0.0,0.1355042767403523,0.3650183862792606,-0.2030442903152538,R1_Rank,6.0,1.0,2.0,True,0.11855664734812173,0.007212014447178468,0.060831801577532776,0.10227457111981636,0.1285028551623384,0.026228284042522032,0.10042593061748725,0.12935276086038394,0.02892683024289669,101
1,3,Evander Holyfield,Edyta Sliwinska,Athlete,Eliminated Week 3,5,True,True,13.0,0.122641509,5.0,3,0.0,-2.7725887206397815,0.0,0.1692253940537966,0.4735960274468967,-0.1638354344646019,R1_Rank,5.0,1.0,,False,0.16846189100678513,0.007568889174182234,0.04492938509088315,0.15562303704450436,0.18189646676510035,0.026273429720595987,0.15403982494725948,0.18365972638439104,0.029619901437131557,101
1,3,Joey McIntyre,Ashly DelGrosso,Singer/Rapper,3rd Place,3,True,False,22.0,0.20754717,3.0,3,0.0,-2.7725887206397815,0.0,0.2090822324516396,0.1346212239083915,0.0476606778517752,R1_Rank,2.0,3.0,,False,0.21088656633288086,0.005611084359850636,0.02660712086797238,0.20479064710924189,0.22633607507479314,0.021545427965551256,0.20446864404268073,0.2283919218194208,0.02392327777674008,101
1,3,John O'Hurley,Charlotte Jorgensen,Actor/Actress,2nd Place,2,True,False,24.0,0.226415094,2.0,3,0.0,-2.7725887206397815,0.0,0.2077707168794161,0.1224538780915927,0.0413681955660356,R1_Rank,3.0,4.0,,False,0.20658107300590323,0.003964113374171856,0.019189141175864538,0.20103645785871943,0.21754756661830593,0.0165111087595865,0.2009833043624279,0.21817963867164758,0.017196334309219685,101
1,3,Kelly Monaco,Alec Mazo,Actor/Actress,1st Place,1,True,False,21.0,0.198113208,4.0,3,11.0,-0.2876820723184475,0.0,0.2092147572099084,0.152527240132444,0.0482943174235547,R1_Rank,1.0,2.0,3.0,True,0.2098376809174066,0.0032176738442801773,0.015334108870306633,0.2049498170404084,0.21809156980065442,0.013141752760246012,0.20486061047601561,0.2185095102534178,0.01364889977740219,101
1,3,Rachel Hunter,Jonathan Roberts,Model,Eliminated Week 4,4,True,False,26.0,0.245283019,1.0,3,0.0,-2.7725887206397815,0.0,0.2047068994052392,0.1168016304206748,0.0265122436232362,R1_Rank,4.0,5.0,1.0,True,0.2042327887370242,0.0037710020995200782,0.018464234478900082,0.1954618227152568,0.21061502827788248,0.015153205562625671,0.1944231334702886,0.21068754536769613,0.016264411897407516,101
1,4,Joey McIntyre,Ashly DelGrosso,Singer/Rapper,3rd Place,3,True,False,20.0,0.217391304,4.0,3,0.0,-2.8134107151133696,0.0,0.2653828234689395,0.2252919813215562,0.0634974492659063,R1_Rank,1.0,2.0,,False,0.2691840333180059,0.006247700822591512,0.02320977490968295,0.25357659333794247,0.27811412405940467,0.024537530721462197,0.25108542427821434,0.2799343582691082,0.028848933990893832,101
1,4,John O'Hurley,Charlotte Jorgensen,Actor/Actress,2nd Place,2,True,False,21.0,0.22826087,3.0,3,0.0,-2.8134107151133696,0.0,0.2631572214898058,0.1975126859543214,0.055075702778645,R1_Rank,2.0,3.0,,False,0.26741235068096,0.0051775604027249345,0.019361710068889433,0.25972547559083825,0.28129007177035925,0.021564596179521,0.2588968556708018,0.28344334861193443,0.024546492941132647,101
1,4,Kelly Monaco,Alec Mazo,Actor/Actress,1st Place,1,True,False,26.0,0.282608696,1.0,3,6.0,-0.8675005674866278,0.0,0.2575377274802373,0.1557807205646338,0.0334902727288088,R1_Rank,3.0,4.0,3.0,True,0.2636246774703361,0.009164564381215221,0.034763681720374785,0.25503056904905164,0.28935881885743786,0.034328249808386224,0.2549423539046877,0.29464933173393726,0.039706977829249535,101
1,4,Rachel Hunter,Jonathan Roberts,Model,Eliminated Week 4,4,True,True,25.0,0.27173913,2.0,3,6.666666667,-0.7765287892581269,0.0,0.2139222275610172,0.4214146121594886,-0.1520634247733602,R1_Rank,4.0,1.0,1.0,True,0.19977893853069809,0.010562761743748886,0.052872248803773725,0.17788906955157507,0.21802878655509042,0.040139717003515346,0.1771844747152268,0.21938988740192766,0.04220541268670086,101
1,5,Joey McIntyre,Ashly DelGrosso,Singer/Rapper,3rd Place,3,True,True,22.5,0.308219178,3.0,3,0.0,-3.106080328340269,0.0,0.2938053484388562,0.6263188553131643,-0.1225486608654221,R1_Rank,3.0,1.0,,False,0.2954416207290829,0.01330919488065174,0.04504847640561836,0.26481436145776616,0.3152280819039755,0.05041372044620934,0.25976465956789324,0.3160188282006008,0.056254168632707546,101
1,5,John O'Hurley,Charlotte Jorgensen,Actor/Actress,2nd Place,2,True,False,27.0,0.369863014,1.0,3,0.0,-3.106080328340269,0.0,0.352194318046814,0.165133758477538,0.0587169343935305,R1_Rank,2.0,3.0,,False,0.34963200891798835,0.007447779384046164,0.02130176641176225,0.3405821397889328,0.3703453154959122,0.029763175706979395,0.3403847213999347,0.373515860892088,0.033131139492153294,101
1,5,Kelly Monaco,Alec Mazo,Actor/Actress,1st Place,1,True,False,23.5,0.321917808,2.0,3,19.33333333,-0.0938187551224994,0.0,0.3540003335143297,0.2085473862092977,0.0638317264718916,R1_Rank,1.0,2.0,3.0,True,0.35492637035292873,0.007920173630419903,0.022314976547232336,0.3434938507557206,0.36873400467919615,0.02524015392347556,0.3433564243804613,0.3716872062782641,0.028330781897802804,101
1,6,John O'Hurley,Charlotte Jorgensen,Actor/Actress,2nd Place,2,True,False,27.0,0.495412844,2.0,3,0.0,-3.3557350048350103,0.0,0.4850571854678209,0.7716442556531137,-0.0298945312935458,R1_Rank,2.0,1.0,,False,0.48521440010053535,0.017369517018939715,0.03579761238607261,0.45111324716630613,0.5179100029082104,0.0667967557419043,0.4461161690150143,0.5188634097547218,0.07274724073970751,101
1,6,Kelly Monaco,Alec Mazo,Actor/Actress,1st Place,1,True,False,27.5,0.504587156,1.0,3,26.66666667,-0.0355066883490924,0.0,0.514942814532179,0.2283557443468863,0.0298945312935458,R1_Rank,1.0,2.0,3.0,True,0.5147855998994647,0.017369517018939736,0.03374126436779103,0.48208999709178957,0.5488867528336938,0.06679675574190425,0.48113659024527833,0.5538838309849858,0.07274724073970751,101
2,1,Drew Lachey,Cheryl Burke,Singer/Rapper,1st Place,1,True,False,24.0,0.123076923,1.0,3,0.0,-5.58724863170025,0.0,0.1013569920150414,0.0660017719775312,0.0165248422212735,R1_Rank,9.0,10.0,1.0,True,0.10155259897079447,0.003128273003533412,0.030804460301730657,0.09357977952825604,0.1091405407732327,0.015560761244976656,0.09280314545764405,0.1101053374239956,0.01730219196635155,112
2,1,George Hamilton,Edyta Sliwinska,Actor/Actress,Eliminated Week 6,5,True,False,18.0,0.092307692,8.0,3,8.0,-3.3900240780973636,0.0,0.1033053503840218,0.0878314415581157,0.035565152303418,R1_Rank,2.0,3.0,,False,0.10481535258831723,0.0027465243333056597,0.026203454603574827,0.10000353542483749,0.11168894642497237,0.011685411000134885,0.09985633040723761,0.11244305037508795,0.012586719967850338,112
2,1,Giselle Fernandez,Jonathan Roberts,News Anchor,Eliminated Week 3,8,True,False,23.0,0.117948718,2.5,3,0.0,-5.58724863170025,0.0,0.1017020921128171,0.0704356175754116,0.0199238571583464,R1_Rank,8.0,8.0,3.0,True,0.10053039711676838,0.006685096388086606,0.0664982590322578,0.08374879428610735,0.1072387700766574,0.023489975790550052,0.08294623687074669,0.10738020664216931,0.02443396977142262,112
2,1,Jerry Rice,Anna Trebunskaya,Athlete,2nd Place,2,True,False,21.0,0.107692308,5.0,3,37.0,-1.9496624979712325,0.0,0.10220099286959,0.078875952900779,0.0248173755903382,R1_Rank,5.0,6.0,,False,0.10362555455074841,0.0034382150187376235,0.03317921948541979,0.0980974508328378,0.1112171507966907,0.013119699963852899,0.09584047981428324,0.11437675295988986,0.018536273145606616,112
2,1,Kenny Mayne,Andrea Hale,Sports Broadcaster,Eliminated Week 1,10,True,True,13.0,0.066666667,9.0,3,100.0,-0.9721281412946337,0.0,0.0783146469193424,0.2895543967703663,-0.2413893700460704,R1_Rank,10.0,1.0,,False,0.07679764617309738,0.0025723890642032955,0.03349567587534235,0.07051014756402141,0.0813034272915337,0.01079327972751229,0.06948861115676029,0.08140610685028846,0.011917495693528166,112
2,1,Lisa Rinna,Louis van Amstel,Actor/Actress,Eliminated Week 7,4,True,False,19.0,0.097435897,7.0,3,13.0,-2.948191326877848,0.0,0.1029071405256179,0.0848646335570048,0.0317030161968684,R1_Rank,3.0,4.0,,False,0.1058104277849683,0.0030162239164404163,0.028505923088885846,0.10170460731579273,0.11349468656939066,0.01179007925359793,0.10015008805391007,0.11468752713997481,0.014537439086064738,112
2,1,Master P,Ashly DelGrosso,Singer/Rapper,Eliminated Week 4,7,True,False,12.0,0.061538462,10.0,3,0.0,-5.58724863170025,0.0,0.1041476343952595,0.0939283424458831,0.0436854369106584,R1_Rank,1.0,2.0,,False,0.10891401340750315,0.005493721144088772,0.050440902618600104,0.09455315375798344,0.12034299543965316,0.025789841681669715,0.09413764545657229,0.122976282072501,0.02883863661592871,112
2,1,Stacy Keibler,Tony Dovolani,Athlete,3rd Place,3,True,False,22.0,0.112820513,4.0,3,44.0,-1.7805861680365964,0.0,0.1018704957447214,0.0759634288662511,0.0215783399361226,R1_Rank,6.0,7.0,2.0,True,0.10390854781798935,0.0031228628836409253,0.030053955610187772,0.10023285995238432,0.11219432736816769,0.01196146741578337,0.10001453366277256,0.11316857943022818,0.013154045767455616,112
2,1,Tatum O'Neal,Nick Kosovich,Actor/Actress,Eliminated Week 2,9,True,False,23.0,0.117948718,2.5,3,0.0,-5.58724863170025,0.0,0.1017192181189049,0.0703644207442818,0.0200922368242603,R1_Rank,7.0,9.0,,False,0.08994525472181561,0.0077913588940410165,0.0866233457022083,0.07173807612405642,0.10054612881739222,0.028808052693335806,0.07019994251542026,0.1010106983528175,0.03081075583739723,112
2,1,Tia Carrere,Maksim Chmerkoskiy,Actor/Actress,Eliminated Week 5,6,True,False,20.0,0.102564103,6.0,3,55.0,-1.5618969671883145,0.0,0.1024754369146831,0.0821799936043749,0.027499112904784,R1_Rank,4.0,5.0,,False,0.10410020686799773,0.0031871094666125095,0.030615784180466257,0.09913192657307307,0.11115356332592682,0.012021636752853754,0.09802955450601895,0.1124235537548745,0.014393999248855552,112
2,2,Drew Lachey,Cheryl Burke,Singer/Rapper,1st Place,1,True,False,27.0,0.135,2.0,3,0.0,-4.148411777327464,0.0,0.1135416311775548,0.0745097030846815,0.0251226760030132,R1_Rank,6.0,8.0,1.0,True,0.1121674070259189,0.0016691584322949232,0.014880957637803154,0.10944251052007994,0.11525968062356086,0.005817170103480915,0.10920351095917849,0.11594757418708114,0.00674406322790265,112
2,2,George Hamilton,Edyta Sliwinska,Actor/Actress,Eliminated Week 6,5,True,False,22.0,0.11,5.5,3,0.0,-4.148411777327464,0.0,0.1145414369924757,0.0888507514814274,0.0338897644751563,R1_Rank,3.0,5.0,,False,0.11720273491872384,0.003190311661110407,0.027220454056151342,0.11264265206839637,0.1255875891343623,0.01294493706596593,0.11212988255676723,0.12582651540172754,0.01369663284496031,112
2,2,Giselle Fernandez,Jonathan Roberts,News Anchor,Eliminated Week 3,8,True,False,24.0,0.12,3.0,3,0.0,-4.148411777327464,0.0,0.1137423669527012,0.0786681821791959,0.0268890636853057,R1_Rank,5.0,7.0,3.0,True,0.10584378628972647,0.006286809216806047,0.059397055199793665,0.0923172302525542,0.11457591522309402,0.022258684970539816,0.09082828574261209,0.11502018867768529,0.0241919029350732,112
2,2,Jerry Rice,Anna Trebunskaya,Athlete,2nd Place,2,True,False,23.0,0.115,4.0,3,6.666666667,-2.1115298555301925,0.0,0.1135405391763273,0.0847073471401996,0.0251130583282677,R1_Rank,7.0,6.0,,False,0.11588126982851514,0.0022027593773147926,0.019008761127441105,0.11277113591821257,0.12082883531957976,0.008057699401367191,0.11260894005017118,0.12118495472816217,0.00857601467799099,112
2,2,Lisa Rinna,Louis van Amstel,Actor/Actress,Eliminated Week 7,4,True,False,20.0,0.1,7.0,3,7.666666667,-1.9889275335381944,0.0,0.1149646831182388,0.0958724199956284,0.0375780896960246,R1_Rank,2.0,3.0,,False,0.11806061342617144,0.002059595014391461,0.017445233889788466,0.11469580462615658,0.122580253451367,0.007884448825210416,0.11450271092246117,0.12316432217928663,0.008661611256825463,112
2,2,Master P,Ashly DelGrosso,Singer/Rapper,Eliminated Week 4,7,True,False,16.0,0.08,9.0,3,17.66666667,-1.2216723810759007,0.0,0.1163781530069346,0.1020914784676179,0.0497979405560206,R1_Rank,1.0,2.0,,False,0.11928604440457459,0.0040502167582614455,0.03395381897755443,0.11080272210092754,0.1257970545084482,0.014994332407520655,0.1095831691316047,0.12632759544401492,0.01674442631241023,112
2,2,Stacy Keibler,Tony Dovolani,Athlete,3rd Place,3,True,False,29.0,0.145,1.0,3,11.66666667,-1.6094379118393636,0.0,0.1123739969673601,0.0740419198469459,0.0147856788070646,R1_Rank,8.0,9.0,2.0,True,0.11341831025071862,0.0019285846750488637,0.017004173936162516,0.11066615309440589,0.11724342715173278,0.006577274057326887,0.11059415748847859,0.1176781927019386,0.007084035213460016,112
2,2,Tatum O'Neal,Nick Kosovich,Actor/Actress,Eliminated Week 2,9,True,True,17.0,0.085,8.0,3,0.0,-4.148411777327464,0.0,0.0868308421944826,0.3104432522897086,-0.2430850048070635,R1_Rank,9.0,1.0,,False,0.08046151090038478,0.005616951144744356,0.06980916815865428,0.06801241362083282,0.08850105106008818,0.02048863743925536,0.06684308912056557,0.08882599598125362,0.02198290686068806,112
2,2,Tia Carrere,Maksim Chmerkoskiy,Actor/Actress,Eliminated Week 5,6,True,False,22.0,0.11,5.5,3,10.66666667,-1.6916760100109225,0.0,0.1140863504139246,0.0908149455145944,0.0299087332562105,R1_Rank,4.0,4.0,,False,0.11767832295526619,0.003650237147420283,0.031018772665615493,0.11313528872067131,0.12668017717106858,0.013544888450397266,0.11307287059074052,0.12691372842559456,0.013840857834854045,112
2,3,Drew Lachey,Cheryl Burke,Singer/Rapper,1st Place,1,True,False,27.0,0.148351648,1.5,3,0.0,-4.543294772870004,0.0,0.1277771961816898,0.0816306115042687,0.024724059466755,R1_Rank,5.0,8.0,1.0,True,0.12676343343677043,0.0017533198047528264,0.013831431961231799,0.12406983270253023,0.13161121102270937,0.0075413783201791346,0.12389672639347535,0.132068046001206,0.008171319607730654,112
2,3,George Hamilton,Edyta Sliwinska,Actor/Actress,Eliminated Week 6,5,True,False,22.0,0.120879121,5.5,3,0.0,-4.543294772870004,0.0,0.12903912841164,0.1030045307264987,0.0345516464672121,R1_Rank,3.0,4.0,,False,0.1295121930302188,0.003328033252753667,0.025696679014439547,0.12636862966092272,0.1399329083851896,0.013564278724266882,0.1262125461225929,0.14209706838811412,0.015884522265521228,112
2,3,Giselle Fernandez,Jonathan Roberts,News Anchor,Eliminated Week 3,8,True,True,22.0,0.120879121,5.5,3,0.0,-4.543294772870004,0.0,0.1020048416974617,0.3066791143492746,-0.2005437531425117,R1_Rank,8.0,1.0,3.0,True,0.09754784209285224,0.004692484435881914,0.048104441217831445,0.08837436946683597,0.10427499415607672,0.01590062468924075,0.08780762296188495,0.1044641421548183,0.01665651919293336,112
2,3,Jerry Rice,Anna Trebunskaya,Athlete,2nd Place,2,True,False,19.0,0.104395604,7.0,3,14.66666667,-1.7917594684152889,0.0,0.1290444546794874,0.1149416065084046,0.0345929219934142,R1_Rank,2.0,3.0,,False,0.13063182644411572,0.0016058661655009973,0.01229306983767839,0.12789899839373153,0.13473925377508064,0.0068402553813491085,0.12778762558662257,0.13502828188537153,0.007240656298748954,112
2,3,Lisa Rinna,Louis van Amstel,Actor/Actress,Eliminated Week 7,4,True,False,25.0,0.137362637,4.0,3,17.66666667,-1.6165553795208212,0.0,0.1279732689918483,0.0971107267851369,0.026257373186753,R1_Rank,4.0,5.0,,False,0.1285446371540116,0.0013607333767276073,0.010585687640140822,0.12630607889485973,0.13172132111222726,0.005415242217367527,0.12622390298312078,0.13282308130912518,0.006599178326004401,112
2,3,Master P,Ashly DelGrosso,Singer/Rapper,Eliminated Week 4,7,True,False,14.0,0.076923077,8.0,3,16.0,-1.7100814376608464,0.0,0.1303185855079934,0.1165955344874165,0.0444180773222512,R1_Rank,1.0,2.0,,False,0.1318034027896466,0.003943762336949532,0.029921551746608783,0.12250221792825192,0.1387914663188492,0.016289248390597283,0.11952884633576305,0.13936782566795552,0.019838979332192475,112
2,3,Stacy Keibler,Tony Dovolani,Athlete,3rd Place,3,True,False,27.0,0.148351648,1.5,3,20.33333333,-1.4830239872940667,0.0,0.1266082146508245,0.0864699317482322,0.0155333613400045,R1_Rank,7.0,7.0,2.0,True,0.1260461862782436,0.0015077220848169664,0.011961663651518262,0.12243764607225861,0.1283848592439558,0.005947213171697177,0.12205161663662355,0.12908736406086005,0.007035747424236502,112
2,3,Tia Carrere,Maksim Chmerkoskiy,Actor/Actress,Eliminated Week 5,6,True,False,26.0,0.142857143,3.0,3,17.33333333,-1.6345738853747336,0.0,0.1272343098790546,0.0935679438907675,0.0204663133661215,R1_Rank,6.0,6.0,,False,0.12915047877414101,0.0028089060548931503,0.02174909517606496,0.1257585447314641,0.13623094333064498,0.010472398599180865,0.12571525806493056,0.13706425444492684,0.011348996379996285,112
2,4,Drew Lachey,Cheryl Burke,Singer/Rapper,1st Place,1,True,False,28.0,0.17721519,1.0,3,0.0,-4.348125075351074,0.0,0.1469651318656212,0.0831078366703678,0.0316127181749907,R1_Rank,4.0,7.0,1.0,True,0.14435551481829892,0.0014755283131456219,0.01022148904392657,0.14185611160982528,0.14699371166097203,0.005137600051146746,0.14131116148138398,0.14752438321190847,0.006213221730524493,112
2,4,George Hamilton,Edyta Sliwinska,Actor/Actress,Eliminated Week 6,5,True,False,21.0,0.132911392,6.0,3,0.0,-4.348125075351074,0.0,0.1494961023016164,0.1160044273466451,0.048687678655026,R1_Rank,1.0,2.0,,False,0.1495660124604781,0.002654022986949437,0.0177448268044904,0.14617045932540362,0.15518784316589856,0.009017383840494941,0.1460920374754856,0.1557456890992414,0.00965365162375581,112
2,4,Jerry Rice,Anna Trebunskaya,Athlete,2nd Place,2,True,False,24.0,0.151898734,5.0,3,16.66666667,-1.47644545757398,0.0,0.1477229100439818,0.1136779272771553,0.0367556472446674,R1_Rank,2.0,3.0,,False,0.14806121426727123,0.0016943214843524572,0.011443385040014393,0.1447317831553274,0.1510962111668818,0.006364428011554402,0.1441131390453895,0.15245537434185116,0.008342235296461664,112
2,4,Lisa Rinna,Louis van Amstel,Actor/Actress,Eliminated Week 7,4,True,False,26.0,0.164556962,2.5,3,12.66666667,-1.733165304238453,0.0,0.1464760417105867,0.0962655144186805,0.0282792349969089,R1_Rank,5.0,6.0,,False,0.14551885162487727,0.0015295354382282968,0.010510909213131903,0.1433456787789122,0.14947719238295173,0.006131513604039546,0.14308664085336154,0.15057319819246023,0.007486557339098698,112
2,4,Master P,Ashly DelGrosso,Singer/Rapper,Eliminated Week 4,7,True,True,8.0,0.050632911,7.0,3,24.66666667,-1.1029319494676642,0.0,0.116258419855356,0.3859351288020822,-0.2027671715668517,R1_Rank,7.0,1.0,,False,0.12049533073220367,0.003898912099163716,0.03235737082484052,0.11272920888792856,0.1282619902108858,0.01553278132295724,0.11160153583442534,0.12847872968919927,0.01687719385477393,112
2,4,Stacy Keibler,Tony Dovolani,Athlete,3rd Place,3,True,False,26.0,0.164556962,2.5,3,16.33333333,-1.4954936529172436,0.0,0.1460963467727828,0.0976888094292288,0.0256836711917416,R1_Rank,6.0,5.0,2.0,True,0.1459832826963917,0.0013733951517656674,0.009407893331334261,0.14325614139704165,0.14883543191478332,0.00557929051774167,0.14270072645029333,0.14970036650492183,0.006999640054628498,112
2,4,Tia Carrere,Maksim Chmerkoskiy,Actor/Actress,Eliminated Week 5,6,True,False,25.0,0.158227848,4.0,3,0.0,-4.348125075351074,0.0,0.1469850474500548,0.10732035605584,0.031748221303517,R1_Rank,3.0,4.0,,False,0.14601979340047916,0.0019891628044412194,0.013622555943396453,0.1412087875688472,0.14829048739586834,0.007081699827021143,0.1395938156296115,0.14856732976072984,0.008973514131118326,112
2,5,Drew Lachey,Cheryl Burke,Singer/Rapper,1st Place,1,True,False,27.0,0.178807947,2.0,3,0.0,-3.9639827390985194,0.0,0.17395330744332,0.101961060109148,0.0476239807542674,R1_Rank,3.0,5.0,1.0,True,0.17179677311059538,0.002488330944077633,0.014484154149250245,0.16848657764021183,0.17786029928337044,0.009373721643158611,0.16826066511148544,0.1804722104638138,0.012211545352328351,112
2,5,George Hamilton,Edyta Sliwinska,Actor/Actress,Eliminated Week 6,5,True,False,24.0,0.158940397,4.0,3,2.666666667,-2.664699758707653,0.0,0.1751820913542832,0.121330789859861,0.0546630205585836,R1_Rank,1.0,3.0,,False,0.17236845856196678,0.00372855476657224,0.02163130538892542,0.16250298772956143,0.17618257201698426,0.01367958428742283,0.16033724602660407,0.1763441428237798,0.016006896797175735,112
2,5,Jerry Rice,Anna Trebunskaya,Athlete,2nd Place,2,True,False,23.0,0.152317881,5.0,3,18.33333333,-1.0021520223868765,0.0,0.1747385494038861,0.1359502150056857,0.0521279189596602,R1_Rank,2.0,2.0,,False,0.17657651627177579,0.0023348095141971404,0.013222650233984366,0.17314002638874326,0.18166758399692207,0.008527557608178804,0.17285781701684327,0.18186511758814808,0.009007300571304805,112
2,5,Lisa Rinna,Louis van Amstel,Actor/Actress,Eliminated Week 7,4,True,False,25.0,0.165562914,3.0,3,11.0,-1.4790760941382968,0.0,0.1730642113014598,0.1156031400642383,0.0424997548042744,R1_Rank,4.0,4.0,,False,0.17440111801794864,0.0036349112558338136,0.02084224744166906,0.17063839918317317,0.18130683993639604,0.010668440753222874,0.17025458362080542,0.18466913895949552,0.0144145553386901,112
2,5,Stacy Keibler,Tony Dovolani,Athlete,3rd Place,3,True,False,30.0,0.198675497,1.0,3,14.66666667,-1.212447430774301,0.0,0.1707211006164729,0.1001940060224948,0.0288683000210576,R1_Rank,5.0,6.0,2.0,True,0.1706277675329822,0.0019407147319961053,0.011373967789978656,0.1676504128702196,0.17564306981070246,0.007992656940482873,0.16722737711244454,0.17660012163232428,0.009372744519879739,112
